"Gene ID","Gene Name","Gene Description",FC(M50/M5),Log2FC(M50/M5),Pvalue,Padjust,Significant,Regulate,M50_1,M50_2,M50_3,M5_1,M5_2,M5_3,M50,M5
EVM0015255,,-,0.425312254924,-1.23340566959,0.000102187268688,0.00189610638907,yes,down,14.99,17.28,14.88,41.73,27.62,37.46,15.7166666667,35.6033333333
EVM0015256,,-,0.412865980539,-1.27625454712,0.00273987392344,0.0213907655855,yes,down,13.47,17.43,24.55,49.98,50.54,28.66,18.4833333333,43.06
EVM0015259,,-,0.29358967653,-1.76812685518,0.000181163723042,0.00291629322204,yes,down,1.61,1.43,1.08,5.9,4.5,3.22,1.37333333333,4.54
EVM0015271,,-,0.0725881130235,-3.7841228769,0.00353409061343,0.0258514846337,yes,down,0,0.67,0.58,0.38,10.84,4.8,0.416666666667,5.34
EVM0015272,,-,0.144098174004,-2.79487604093,3.77416568606E-5,0.000846128416899,yes,down,2.76,2.22,3.15,28.57,22.43,3.93,2.71,18.31
EVM0015277,,-,0.351442011268,-1.50864143392,0.00105191275821,0.0107830053549,yes,down,15.43,11.16,8.35,32.76,40.83,23.06,11.6466666667,32.2166666667
EVM0015297,,-,20.3056256,4.34380757111,0.000490990250527,0.00617047339866,yes,up,0.6,2.69,1.2,0.13,0,0.07,1.49666666667,0.0666666666667
EVM0015304,,-,0.388956889316,-1.36231783432,0.000273385843569,0.0039963231442,yes,down,37.36,44.93,40.9,71.02,113.19,118.32,41.0633333333,100.843333333
EVM0015320,,-,0.267595569505,-1.90187386495,0.00687716428273,0.041521629887,yes,down,7.51,6.98,4.91,35.84,30.37,4.42,6.46666666667,23.5433333333
EVM0015324,,-,0.31604495041,-1.6617983304,0.00109595552149,0.011059922236,yes,down,5.47,4.45,4.35,19.28,17.94,6.59,4.75666666667,14.6033333333
EVM0015328,,-,0.157522394584,-2.66637114717,0.00018949987457,0.00301522809271,yes,down,1.89,2.12,2.19,20.83,15.22,2.12,2.06666666667,12.7233333333
EVM0015341,,-,5.42228604785,2.43890122327,0.000882755051427,0.00942755297946,yes,up,1.69,1.23,1.23,0.25,0.1,0.39,1.38333333333,0.246666666667
EVM0015344,,-,0.204050233017,-2.29300373679,0.00570505456383,0.0365823398922,yes,down,0.5,0.69,0.54,0.72,1.88,5.49,0.576666666667,2.69666666667
EVM0015359,,-,3.24283782416,1.69725687574,0.00455684214511,0.0310348567307,yes,up,38.39,24.01,26.37,3.93,7.56,14.78,29.59,8.75666666667
EVM0015375,,-,0.428984078015,-1.2210039926,0.000658041154862,0.0076332773964,yes,down,17.97,12.83,13.49,31.07,35.9,32.89,14.7633333333,33.2866666667
EVM0015383,,-,0.190189948714,-2.39448709119,4.35908399868E-6,0.000147879868483,yes,down,13.17,15.3,15.12,97.72,94.94,28.59,14.53,73.75
EVM0015388,,-,0.144566500913,-2.79019480653,9.69156316535E-6,0.000279253695053,yes,down,5.75,4.65,5.1,51.71,43.94,8.67,5.16666666667,34.7733333333
EVM0015395,,-,15.8479458231,3.98622394832,3.35622431612E-6,0.000119494877631,yes,up,7.25,3.33,8.44,0.34,0,0.79,6.34,0.376666666667
EVM0015400,,-,0.143873459721,-2.79712761164,3.6678040866E-6,0.000127311037601,yes,down,2.42,2.96,4.33,27.54,29.86,7.7,3.23666666667,21.7
EVM0015416,,-,2.90507970693,1.53857774752,0.00659372874234,0.0403408378267,yes,up,32.69,44.95,63.18,9.4,9,27.78,46.94,15.3933333333
EVM0015422,,-,80.859235917,6.33734066575,1.56024842397E-5,0.000414376169321,yes,up,2.75,8.81,12.89,0,0,0.25,8.15,0.0833333333333
EVM0015424,,-,56.7858579862,5.82745977896,0.00678895631471,0.0411549003838,yes,up,13.02,50.88,26.62,0,1.47,0,30.1733333333,0.49
EVM0015437,,-,5.13038621676,2.35906743636,0.000666977070907,0.00770215011876,yes,up,107.23,113.93,201.72,20.65,6.46,52.06,140.96,26.39
EVM0015448,,-,0.268651635495,-1.89619147399,0.00248945550225,0.0200324094334,yes,down,15.53,16.2,13.93,86.65,65.06,13.45,15.22,55.0533333333
EVM0015457,,-,0.369347440756,-1.43694951377,0.00156344067041,0.0143421751296,yes,down,4.86,7.55,7.4,23.18,18.98,9.33,6.60333333333,17.1633333333
EVM0015461,,-,2.36492146425,1.24179227447,0.00169024550521,0.0151032263543,yes,up,72.92,101.62,99.54,24.74,41.81,43.76,91.36,36.77
EVM0015466,,-,0.140478379857,-2.83157998346,0.000786188349076,0.00865095870036,yes,down,7.13,5.11,8.54,13.69,110.69,15.69,6.92666666667,46.69
EVM0015471,,-,0.408459495539,-1.29173507278,0.00432347244797,0.0299791880503,yes,down,2.43,3.14,3.72,7.15,8.94,5.65,3.09666666667,7.24666666667
EVM0015477,,-,4.51939365052,2.17612922484,0.0053090679647,0.0346109651941,yes,up,54.89,38.13,51.35,2.48,4.56,23.47,48.1233333333,10.17
EVM0015487,,-,0.411747544803,-1.28016804751,0.00195140908791,0.0167157386377,yes,down,30.6,34.68,33.26,104.15,83.02,43.77,32.8466666667,76.98
EVM0015503,,-,4.23444500188,2.08217289152,0.000414462416466,0.00543547355803,yes,up,6.54,7.39,8.42,2.88,0.85,1.37,7.45,1.7
EVM0015505,,-,3.35158599284,1.74484395006,0.000804688146349,0.00882212979961,yes,up,18.61,12.54,7.66,4.73,2.41,4.14,12.9366666667,3.76
EVM0015517,,-,0.242411308667,-2.04447109172,0.000308933029096,0.0043840693474,yes,down,3.3,1.92,4.41,11.22,16.35,10.77,3.21,12.78
EVM0015521,,-,4.60031290811,2.201731995,2.30709292327E-5,0.000573741780918,yes,up,25.79,16.03,23,4.5,2.28,6.91,21.6066666667,4.56333333333
EVM0015523,,-,0.407960156813,-1.29349983577,0.00068302731396,0.00783216269451,yes,down,35.39,31.17,23.21,61.1,78.95,72.79,29.9233333333,70.9466666667
EVM0015526,,-,41.6716075504,5.38099285032,0.00763454216764,0.0445744555108,yes,up,0.84,0.11,2.05,0,0,0,1,0
EVM0015533,,-,2.2057789034,1.14128818941,0.00715548684148,0.0426498334748,yes,up,51.14,57.95,73.67,39.31,24.09,16.98,60.92,26.7933333333
EVM0015553,,-,4.02062941422,2.0074213675,0.000577390610124,0.00695343815809,yes,up,120.52,93.94,328.1,33.34,40.56,56.28,180.853333333,43.3933333333
EVM0015561,,-,2.42935091384,1.28057089882,0.00146632316672,0.0136603577915,yes,up,13.81,12.74,13.07,6.34,3.31,6.12,13.2066666667,5.25666666667
EVM0015566,,-,4.32354120034,2.11221343725,0.00094226645056,0.009924985812,yes,up,1.38,2.33,2.59,0.33,0.64,0.41,2.1,0.46
EVM0015575,,-,7.82409887922,2.96792460286,0.00509491001551,0.0335941827245,yes,up,1.53,1.54,2.01,0.06,0,0.55,1.69333333333,0.203333333333
EVM0015614,,-,3.69817996089,1.8868154309,0.000387101999784,0.00518635913272,yes,up,71.23,56.07,97.1,13.53,11.51,33.32,74.8,19.4533333333
EVM0015621,,-,0.316852908142,-1.65811483794,3.20901348895E-6,0.00011596797361,yes,down,13.76,11.42,16.14,51.78,37.41,37.31,13.7733333333,42.1666666667
EVM0015626,,-,2.71799574785,1.4425431991,0.000512624050776,0.00634604309453,yes,up,10.45,12.74,13.11,3.49,3.91,5.32,12.1,4.24
EVM0015635,,-,0.349823190244,-1.51530216429,0.00824618666417,0.0471585356939,yes,down,11.49,10.52,6.58,16.76,40.17,21.96,9.53,26.2966666667
EVM0015642,,-,0.219293841547,-2.18906279767,0.000311228646781,0.00440968563367,yes,down,1.67,1.83,0.81,5.91,8.61,4.43,1.43666666667,6.31666666667
EVM0015647,,-,0.217449822639,-2.20124556281,0.000371238270204,0.00504524875153,yes,down,1.17,2.24,1.33,11.3,7,2.81,1.58,7.03666666667
EVM0015661,,-,522.625309723,9.02963318303,0.000602992951864,0.00714216948256,yes,up,558.32,8.4,2519.78,0,0,5.33,1028.83333333,1.77666666667
EVM0015683,,-,0.411749344378,-1.28016174211,7.64493632916E-5,0.00150719249121,yes,down,60.79,66.14,71.06,131.95,178.6,150.94,65.9966666667,153.83
EVM0015684,,-,15.1141473398,3.91782768693,0.000278599410273,0.00404295189403,yes,up,4.57,5.46,6.55,0.26,0,0.75,5.52666666667,0.336666666667
EVM0015685,,-,0.0289509922734,-5.11024339343,0.000226627461125,0.00343989953678,yes,down,0,0.14,0,1.13,1.03,2.56,0.0466666666667,1.57333333333
EVM0015695,,-,2.38043982795,1.25122816134,0.00602098320585,0.037982744095,yes,up,78.17,70.03,45.97,23.8,18.74,36.55,64.7233333333,26.3633333333
EVM0015708,,-,3.65983114435,1.87177708763,0.00470081870105,0.0316794303766,yes,up,7.22,11.43,5.51,4.15,0.75,1.5,8.05333333333,2.13333333333
EVM0015711,,-,21.2652600352,4.41042659148,0.00176363299277,0.0155594314082,yes,up,3.81,4.24,2.32,0,0,0.44,3.45666666667,0.146666666667
EVM0015724,,-,2.47729847103,1.30876769852,0.00142866360561,0.0133858111667,yes,up,263.81,377.35,385.5,138.75,84.01,177.92,342.22,133.56
EVM0015729,,-,0.289419768085,-1.78876463002,0.00282527498691,0.0219242314478,yes,down,1.75,2.21,2.45,9.58,9.53,2.19,2.13666666667,7.1
EVM0015760,,-,0.407731283369,-1.29430944238,0.000826083915181,0.00898547416513,yes,down,9.36,8.14,9.91,29.33,20.47,15.43,9.13666666667,21.7433333333
EVM0015764,,-,20.277166826,4.34178418453,5.59646843316E-5,0.00116733761518,yes,up,0.99,5.15,8.12,0.12,0.31,0.25,4.75333333333,0.226666666667
EVM0015788,,-,0.189566083724,-2.3992272278,0.000260517305281,0.00383942717128,yes,down,91.94,71.87,97.21,301.79,136.16,891.12,87.0066666667,443.023333333
EVM0015790,,-,0.220651329961,-2.1801596518,0.00238816178656,0.0194031400462,yes,down,38.24,37.18,50.88,258.77,267.26,27.67,42.1,184.566666667
EVM0015795,,-,0.266268116651,-1.90904840649,0.00194488750476,0.0166678156986,yes,down,6.86,6.73,5.21,11.21,25.38,31.17,6.26666666667,22.5866666667
EVM0015807,,-,21.0078506164,4.39285665748,0.00782187725605,0.0453472929274,yes,up,0.86,1.22,1.01,0,0,0.12,1.03,0.04
EVM0015829,,-,3.08405562866,1.6248287881,5.04090654041E-6,0.000164194745646,yes,up,237.97,212.58,205.2,90.28,49.58,67.52,218.583333333,69.1266666667
EVM0015830,,-,0.00990764690457,-6.6572418309,3.88907672789E-5,0.000865415836232,yes,down,0,0,0,1.33,3.18,0.69,0,1.73333333333
EVM0015835,,-,5.32049994739,2.41156181673,7.67382074119E-7,3.48937147494E-5,yes,up,29.73,38.49,40.31,4.07,5.65,9.76,36.1766666667,6.49333333333
EVM0015850,,-,0.388864775947,-1.36265953604,0.000325835151058,0.00454035082072,yes,down,4.78,6.12,5.13,17.92,12.46,9.34,5.34333333333,13.24
