"Gene ID","Gene Name","Gene Description",FC(MS30/M5),Log2FC(MS30/M5),Pvalue,Padjust,Significant,Regulate,MS30_1,MS30_2,MS30_3,M5_1,M5_2,M5_3,MS30,M5
EVM0022016,,-,3.89873537278,1.96300623493,0.00101672343517,0.0155197858358,yes,up,27.21,39.54,29.72,8.6,2.47,9.45,32.1566666667,6.84
EVM0022075,,-,11.8587116465,3.56787537609,2.37749126389E-11,8.22762282065E-9,yes,up,108.95,205.01,175.5,8.14,6.91,17.62,163.153333333,10.89
EVM0022077,,-,11.4219048183,3.5137313623,0.000457067628642,0.00885449552289,yes,up,1.07,3.67,2.13,0.18,0.11,0.18,2.29,0.156666666667
EVM0022093,,-,3.0215616841,1.59529439444,0.00118909353626,0.0173180560989,yes,up,19.64,56.97,47.48,13.13,7.04,11.68,41.3633333333,10.6166666667
EVM0022175,,-,0.257786913899,-1.95574906521,0.000899085179086,0.0141342946728,yes,down,24.77,16.12,33.63,95.96,107.6,33.13,24.84,78.8966666667
EVM0022186,,-,0.0452634767163,-4.46550878659,4.36874515197E-7,3.40551478077E-5,yes,down,0.25,0.31,0.34,7.95,7.42,0.64,0.3,5.33666666667
EVM0022194,,-,0.0604272235906,-4.04865753276,1.28059734024E-12,5.89362910911E-10,yes,down,1.08,1.42,3.56,17.22,35.4,22.04,2.02,24.8866666667
EVM0022204,,-,0.0590108217942,-4.08287664009,0.00305239526682,0.0332297720088,yes,down,0.17,0.17,0.17,1.01,2.02,3.85,0.17,2.29333333333
EVM0022216,,-,5.6741648868,2.50440807481,0.000767246724294,0.0126674842579,yes,up,0.66,6.05,5.39,0.73,0.24,0.6,4.03333333333,0.523333333333
EVM0022222,,-,4.09045662876,2.03226190412,0.00259028280676,0.0296078175082,yes,up,1.64,9.53,7.48,1.71,0.81,0.93,6.21666666667,1.15
EVM0022230,,-,0.0589562586315,-4.08421121597,0.00288483745805,0.0320694279983,yes,down,0,0,1.35,10.64,5.29,1.4,0.45,5.77666666667
EVM0022233,,-,25.6095967404,4.67861263071,7.42142795269E-5,0.00221427985707,yes,up,2.09,8.06,2.16,0.12,0.21,0.17,4.10333333333,0.166666666667
EVM0022261,,-,0.247354692207,-2.01534682786,7.95965706271E-5,0.00233326953611,yes,down,9.42,8.41,18.17,31.24,24.96,57.02,12,37.74
EVM0022264,,-,0.108356890358,-3.20613719831,8.47993322733E-6,0.000381679928562,yes,down,16.96,7.44,18.98,34.27,109.32,182.68,14.46,108.756666667
EVM0022269,,-,0.247234906028,-2.01604564939,4.32782401248E-7,3.39025158493E-5,yes,down,17.36,27.59,22.74,79.4,72.29,70.25,22.5633333333,73.98
EVM0022282,,-,4.92579405665,2.30035631122,0.0032520257033,0.0348743878843,yes,up,2.28,12.67,4.5,0.55,0.76,1.77,6.48333333333,1.02666666667
EVM0022283,,-,0.423974030812,-1.23795219511,0.00437709655394,0.0423871491118,yes,down,709.82,577.72,760.62,1186.17,1265.4,1593.91,682.72,1348.49333333
EVM0022326,,-,0.2902802199,-1.78448182683,0.00373307993407,0.0383346271389,yes,down,2.23,1.4,2.32,6.83,2.53,7.83,1.98333333333,5.73
EVM0022340,,-,0.430200182878,-1.21691995684,0.00539113663108,0.0483657929311,yes,down,1012.9,735.47,1152.26,1819.58,2165.23,1646.07,966.876666667,1876.96
EVM0022386,,-,0.205252108555,-2.284531052,1.33201458664E-6,8.312222551E-5,yes,down,15.46,11.53,18.99,79.97,62.87,41.61,15.3266666667,61.4833333333
EVM0022397,,-,0.0406805291046,-4.61951774628,6.73045965075E-11,2.03116445427E-8,yes,down,172.85,135.71,76.68,3076.64,4465.78,888.82,128.413333333,2810.41333333
EVM0022399,,-,0.370203601095,-1.43360916603,0.00272761291796,0.0307298813995,yes,down,1.82,3.7,5.1,7.23,9.3,5.24,3.54,7.25666666667
EVM0022403,,-,0.151601295109,-2.72164601658,1.39372303268E-6,8.60974741898E-5,yes,down,1.15,1.03,1.3,5.52,8.45,4.82,1.16,6.26333333333
EVM0022422,,-,43.9640233187,5.45825151385,0.00150743373137,0.0203747045234,yes,up,12.45,3.05,0.81,0.33,0,0,5.43666666667,0.11
EVM0022427,,-,0.190827276325,-2.38966069395,0.000211303858809,0.00501062959363,yes,down,75.96,38.46,26.52,169.96,247.9,262.75,46.98,226.87
EVM0022434,,-,14.1651542193,3.82427440364,8.00133495144E-5,0.00233804087494,yes,up,1.12,6.36,5.53,0.22,0.14,0.35,4.33666666667,0.236666666667
EVM0022444,,-,5.0321141973,2.33116466268,0.00125877246483,0.0179216877843,yes,up,1.27,4.6,6.06,0.46,0.75,0.53,3.97666666667,0.58
EVM0022459,,-,17.5644725154,4.13458834604,0.000757806743726,0.0125566735781,yes,up,6.96,0.88,4.22,0.29,0.35,0,4.02,0.213333333333
EVM0022467,,-,2.61691174985,1.38786527318,0.00494437078761,0.0459868894449,yes,up,44.14,96.53,127.96,17.27,24.95,35.07,89.5433333333,25.7633333333
EVM0022473,,-,0.0172937809358,-5.85360287019,7.44917075682E-16,9.79512746159E-13,yes,down,0.14,0.54,0.45,22.41,7.56,21.77,0.376666666667,17.2466666667
EVM0022480,,-,7.18859362765,2.84570955024,0.00230227973394,0.0273613089877,yes,up,2.05,1.48,6.22,0.68,0.24,0.1,3.25,0.34
EVM0022487,,-,9.8452722605,3.29943110287,6.97083543743E-6,0.000328419899171,yes,up,4.36,5.28,8.6,0.41,0.51,0.54,6.08,0.486666666667
EVM0022488,,-,0.0390661540187,-4.67793695758,9.53943906364E-8,8.9597721287E-6,yes,down,7.65,1.65,3.77,37.61,121.18,153.6,4.35666666667,104.13
EVM0022503,,-,7.95544165483,2.99194202553,8.23196395398E-5,0.00239782000679,yes,up,1.19,3.07,2.03,0.14,0.07,0.41,2.09666666667,0.206666666667
EVM0022510,,-,0.234325385983,-2.09341483575,0.00237432376272,0.0280185424025,yes,down,3.34,1.03,4.76,6.16,14.72,10.22,3.04333333333,10.3666666667
EVM0022528,,-,6.70142909564,2.74446878652,0.0015743894434,0.0211092026683,yes,up,78.5,13.07,56.31,8.82,9.53,1.51,49.2933333333,6.62
EVM0022551,,-,0.287687912583,-1.79742348842,0.000721852421062,0.0120695560575,yes,down,123.24,74.1,107.23,435.79,283.36,191.91,101.523333333,303.686666667
EVM0022568,,-,5.30443707149,2.40719965458,0.00434515566943,0.0422006604608,yes,up,780.48,399.37,408.47,207.43,14.2,58.3,529.44,93.31
EVM0022601,,-,96.6777655251,6.59511222394,2.36007168161E-5,0.000889534442351,yes,up,0.62,1.19,5.11,0,0,0,2.30666666667,0
EVM0022602,,-,0.0544879379032,-4.19791929664,0.00133682438618,0.0186577711336,yes,down,2.24,0.12,0.33,6.84,0.36,42.48,0.896666666667,16.56
EVM0022622,,-,3.43384342341,1.77982425675,0.0043343116505,0.0421279531014,yes,up,44.46,50.43,36.33,4.24,11.7,15.75,43.74,10.5633333333
EVM0022628,,-,6.99830624253,2.8070057976,3.32007060662E-6,0.000175629827003,yes,up,5.74,12.32,19.99,0.96,0.69,2.37,12.6833333333,1.34
EVM0022670,,-,2.45520038327,1.29584077613,0.00205008791424,0.0252441929186,yes,up,16.36,32.88,37.19,11.46,7.68,8.23,28.81,9.12333333333
EVM0022673,,-,0.0267096997761,-5.22649242997,1.29667877066E-8,1.61430185193E-6,yes,down,14.34,11.86,29.7,165.48,72.98,1368.69,18.6333333333,535.716666667
EVM0022677,,-,0.220568475167,-2.18070148696,1.33201080697E-6,8.312222551E-5,yes,down,3.35,5.03,9.3,18.49,25.54,16.28,5.89333333333,20.1033333333
EVM0022692,,-,0.0445396622661,-4.48876557123,0.00018933580805,0.00462265635332,yes,down,0.14,0,0.69,3.94,0.5,9.03,0.276666666667,4.49
EVM0022710,,-,0.183070128019,-2.44953169247,0.000115977368461,0.00310775455022,yes,down,40.08,19.56,37.9,191.84,204.34,57.71,32.5133333333,151.296666667
EVM0022712,,-,4.02374289518,2.0085381243,0.00440560542341,0.0425181745626,yes,up,2.25,11.15,8.79,1.99,1.72,0.47,7.39666666667,1.39333333333
EVM0022758,,-,0.18381461708,-2.44367659948,3.56999007079E-9,5.71477801853E-7,yes,down,5.11,6.89,9.33,28.88,36.61,25.66,7.11,30.3833333333
EVM0022762,,-,3.70046536535,1.88770671346,6.13818849816E-6,0.00029580605252,yes,up,41.22,54.09,77.23,16.89,9.49,10.53,57.5133333333,12.3033333333
EVM0022774,,-,2.37968032418,1.25076778123,0.004958660196,0.0459868894449,yes,up,6.75,8.52,9.69,3.58,2.3,2.58,8.32,2.82
EVM0022782,,-,38.612901342,5.27101105617,7.04540452024E-8,6.79051580173E-6,yes,up,3.51,5.6,3.11,0,0.15,0.15,4.07333333333,0.1
EVM0022788,,-,0.32195562581,-1.63506623523,0.00371365153382,0.0382566374293,yes,down,10.48,6,22.39,27.67,41.77,23.31,12.9566666667,30.9166666667
EVM0022803,,-,0.388553973051,-1.36381308121,0.0030022200032,0.0328428626365,yes,down,12.94,12.93,23.26,28.02,26.19,45.19,16.3766666667,33.1333333333
EVM0022808,,-,0.164179341665,-2.60665548758,0.000227930310394,0.00529794076268,yes,down,101.1,50.67,94.16,554.45,618.33,104.04,81.9766666667,425.606666667
EVM0022812,,-,30.6472316598,4.93768485719,0.00144804922544,0.0198047089087,yes,up,0.39,1.5,2.34,0,0,0.09,1.41,0.03
EVM0022816,,-,0.0489488408798,-4.3525814929,2.1267030752E-5,0.00082595942851,yes,down,1.14,0.8,0,6.23,19,10.32,0.646666666667,11.85
EVM0022831,,-,0.320748670176,-1.64048481097,0.00025360254218,0.00576366567776,yes,down,91.73,93.97,194.22,380.01,335.04,207.15,126.64,307.4
EVM0022836,,-,0.0404307378589,-4.62840365682,4.56765918992E-7,3.48904722105E-5,yes,down,4.44,3.27,7.66,11.16,199.9,87.12,5.12333333333,99.3933333333
EVM0022839,,-,0.405699930858,-1.30151503822,0.00075025123427,0.0124764001551,yes,down,9.86,14.92,20.08,28.59,32.67,24.57,14.9533333333,28.61
EVM0022847,,-,2.85796102964,1.51498624438,0.00091879404579,0.0143339657533,yes,up,4.02,10.22,11.38,2.62,1.83,2.38,8.54,2.27666666667
EVM0022868,,-,6.64121165454,2.7314464778,2.67828075295E-5,0.000974396647849,yes,up,31.65,46.25,16.77,4.62,5.2,2.53,31.5566666667,4.11666666667
EVM0022870,,-,0.33354362747,-1.58405261678,0.00438625417489,0.0424448265424,yes,down,3.2,5.99,6.66,14.2,17.31,5.45,5.28333333333,12.32
EVM0022877,,-,0.166284608524,-2.58827345743,0.000303432402035,0.00658713100124,yes,down,12.43,4.15,6.14,18.56,46.25,56.56,7.57333333333,40.4566666667
EVM0022879,,-,0.0453393601598,-4.46309215822,0.0010582948337,0.0159428392747,yes,down,0.26,0.47,0,0.35,1.52,12,0.243333333333,4.62333333333
EVM0022880,,-,3.59561347983,1.84623794279,0.00114195124199,0.0167640992135,yes,up,3.43,7.29,12.04,0.89,1.58,2.2,7.58666666667,1.55666666667
EVM0022885,,-,0.357348807447,-1.4845951212,0.00195358783352,0.0243986420809,yes,down,7.07,10.39,21.74,38.25,22.45,22.59,13.0666666667,27.7633333333
EVM0022902,,-,0.32621888794,-1.61608777897,0.000259885218615,0.00588465804364,yes,down,25.49,18.5,35.75,61.79,70.04,65.86,26.58,65.8966666667
EVM0022909,,-,81.0009346228,6.3398666494,3.66348697824E-5,0.00123518556378,yes,up,10.7,3.85,9.32,0,0,0,7.95666666667,0
EVM0022944,,-,2.74055872194,1.45447004764,0.00109886560807,0.016300577743,yes,up,3.19,6.9,8.39,1.58,1.59,1.97,6.16,1.71333333333
EVM0022985,,-,4.56125863332,2.18943197647,0.00540047810086,0.0483970839307,yes,up,9.38,18.13,11.21,0.79,1.2,4.81,12.9066666667,2.26666666667
EVM0022986,,-,0.0720000472951,-3.79585833555,4.46882905905E-5,0.00144327498505,yes,down,0.6,0,1.3,10.17,4.18,6.25,0.633333333333,6.86666666667
EVM0022998,,-,4.70846124106,2.23525565376,0.00379623894227,0.0386318201703,yes,up,252.65,515.1,54.45,52.62,62.74,36.32,274.066666667,50.56
EVM0023005,,-,4.48963027535,2.16659664277,0.000653219176042,0.0114353123393,yes,up,5.12,5.02,12.74,0.82,1.44,1.62,7.62666666667,1.29333333333
EVM0023016,,-,47.774162619,5.57815868089,0.00103624110207,0.0157654235108,yes,up,0.16,0.66,0.18,0,0,0,0.333333333333,0
EVM0023030,,-,5.336075776,2.41577915394,1.7484058317E-6,0.000103827106309,yes,up,9.22,22.52,22.23,3.52,2.03,2.31,17.99,2.62
EVM0023033,,-,5.79476619979,2.53475045429,0.00374167188171,0.0383428005306,yes,up,21.26,118.94,30.06,8.1,1.25,14.24,56.7533333333,7.86333333333
EVM0023038,,-,0.208033627034,-2.26511134712,4.12951889623E-5,0.00135508579966,yes,down,9.33,9.56,16.32,63.94,52.34,20.87,11.7366666667,45.7166666667
EVM0023046,,-,3.50398205153,1.80899538503,0.000282367972467,0.00625524910367,yes,up,77.99,159.08,170.45,27.98,17.68,44.54,135.84,30.0666666667
EVM0023054,,-,0.051657758517,-4.27487114497,7.68214077201E-6,0.000354437417223,yes,down,19.5,57.18,12.28,52.4,281.69,1072.67,29.6533333333,468.92
EVM0023113,,-,10.2506621333,3.35764519736,1.89488087457E-8,2.21025285372E-6,yes,up,32.16,68.39,31.79,3.87,4.77,2.05,44.1133333333,3.56333333333
EVM0023130,,-,0.110952709855,-3.17198319124,0.000357168631989,0.00741814794613,yes,down,3.2,1.92,17.24,19.86,28.37,97.5,7.45333333333,48.5766666667
EVM0023162,,-,0.146000438401,-2.77595539374,0.00558881187832,0.049511279051,yes,down,0.48,0.48,1.53,0.39,2.27,9.78,0.83,4.14666666667
EVM0023171,,-,0.264110949327,-1.9207839819,2.30871394927E-5,0.000876311651385,yes,down,31.88,23.32,45.51,127.84,104.74,78.43,33.57,103.67
EVM0023177,,-,5.49099780824,2.45706833542,0.000285901257363,0.00628061604629,yes,up,14.1,44.52,14.27,2.13,2.9,5.69,24.2966666667,3.57333333333
EVM0023181,,-,30.8128464376,4.9454600571,0.00435400157118,0.0422524063911,yes,up,0.39,0.36,0.64,0,0,0,0.463333333333,0
EVM0023189,,-,0.225435904412,-2.14921078793,0.00300639866338,0.0328455744772,yes,down,23.88,9.12,19.82,96.24,88.52,18.23,17.6066666667,67.6633333333
EVM0023206,,-,0.236136013146,-2.08231001086,0.00062846669079,0.0110612902636,yes,down,0.76,1.02,1.1,2.8,2.76,4.2,0.96,3.25333333333
EVM0023228,,-,0.0173129754973,-5.85200249475,9.6904975912E-14,5.7590482945E-11,yes,down,1.29,2.38,4.23,58.42,48.51,244.34,2.63333333333,117.09
EVM0023230,,-,3.10653963714,1.63530846212,0.00386859556125,0.0389802822589,yes,up,52.57,118.3,57.44,32.38,14.68,13.84,76.1033333333,20.3
EVM0023240,,-,4.67543248648,2.22509982323,0.00137076717979,0.0190305075511,yes,up,8.12,13.42,28.99,0.96,1.86,5.07,16.8433333333,2.63
EVM0023259,,-,7.00271221061,2.80791379848,1.06266728848E-5,0.000459216951023,yes,up,2,3.19,3.36,0.37,0.33,0.27,2.85,0.323333333333
EVM0023286,,-,8.28561556364,3.05060888364,0.00252955458748,0.029159092937,yes,up,6.72,1.5,5.07,0.7,0,0.69,4.43,0.463333333333
EVM0023293,,-,4.37380780736,2.12888982728,0.000176891596995,0.00434186321211,yes,up,14.55,24.96,18.18,6.22,1.91,2.74,19.23,3.62333333333
EVM0023344,,-,44.0458041578,5.46093268818,1.61177649778E-5,0.000657897861366,yes,up,3.7,4.16,3.04,0,0,0.2,3.63333333333,0.0666666666667
EVM0023345,,-,32.0524334335,5.00236198587,0.00371347525934,0.0382566374293,yes,up,0.48,0.38,0.62,0,0,0,0.493333333333,0
EVM0023351,,-,6.72862613246,2.75031196186,2.22445690303E-5,0.000856695128197,yes,up,5.97,4.67,19.45,1.47,0.57,1.26,10.03,1.1
EVM0023371,,-,0.218887523345,-2.19173837208,0.00147304417974,0.0200275260744,yes,down,12.22,11.78,21.52,85.31,68.58,11.67,15.1733333333,55.1866666667
EVM0023396,,-,8.69980224939,3.12098260819,0.00319028110378,0.0344456802578,yes,up,0.93,2.99,4.74,0.13,0.49,0.13,2.88666666667,0.25
EVM0023402,,-,2.3724671617,1.24638811845,0.00481366223056,0.045234664626,yes,up,12.74,15.5,27.46,8.32,4.56,5.42,18.5666666667,6.1
EVM0023403,,-,20.0007385777,4.32198137102,1.50873797275E-6,9.19680706637E-5,yes,up,20.36,38.91,13.17,1.38,0,1.64,24.1466666667,1.00666666667
EVM0023407,,-,0.129323036064,-2.95094881236,1.1521001988E-6,7.33875867117E-5,yes,down,44.12,45.76,66.01,157.56,577.49,221.75,51.9633333333,318.933333333
EVM0023409,,-,4.29360568279,2.1021897027,0.00235739866398,0.0278545263191,yes,up,5.37,5.53,3.83,1.21,1.25,0.5,4.91,0.986666666667
EVM0023426,,-,0.0146583830599,-6.09213021864,7.23574528198E-5,0.00217296631152,yes,down,0,0.06,0.07,0.99,0.26,4.5,0.0433333333333,1.91666666667
EVM0023459,,-,0.160284191243,-2.64129595474,0.00478156927814,0.0450556800412,yes,down,293.14,163.99,69.02,282.71,296.28,2413.43,175.383333333,997.473333333
EVM0023472,,-,0.178652626324,-2.48477097214,0.000820591994823,0.0132047884901,yes,down,11.59,17.06,18.97,94.81,106.91,10.7,15.8733333333,70.8066666667
EVM0023477,,-,0.385307953741,-1.37591612767,0.00519182096165,0.0472915547169,yes,down,7.04,6.97,9.7,12.95,12.12,24.41,7.90333333333,16.4933333333
EVM0023506,,-,0.0931322347721,-3.42457559238,9.04808524629E-10,1.79103442257E-7,yes,down,48.52,26.7,45.8,461.02,440.24,196.92,40.34,366.06
EVM0023534,,-,0.156534870432,-2.6754440205,0.000405912151401,0.00810459522249,yes,down,53.66,7.38,37.68,123.66,182,246.09,32.9066666667,183.916666667
EVM0023538,,-,0.129274318252,-2.95149239832,0.00424318411217,0.0415911588989,yes,down,32.14,70,33.45,25.48,54.57,764.55,45.1966666667,281.533333333
EVM0023550,,-,0.109690423357,-3.18849051972,3.98645774661E-5,0.00131990468808,yes,down,2.52,1.59,8.73,39.63,40.3,6.8,4.28,28.91
EVM0023562,,-,7.75568902402,2.95525495758,4.63372276346E-5,0.00148610108628,yes,up,237.36,873.63,154.89,65.08,24.17,47.05,421.96,45.4333333333
EVM0023571,,-,2.29357281267,1.19759670852,0.00523150103613,0.0475823629318,yes,up,7.47,14.32,13.79,4.52,4.02,3.68,11.86,4.07333333333
EVM0023600,,-,0.34080738968,-1.55297147722,0.00203378904077,0.025110679042,yes,down,21.88,21.29,29.09,66.84,75.03,30.04,24.0866666667,57.3033333333
EVM0023615,,-,0.14047424246,-2.83162247463,0.0010542464847,0.0159209380942,yes,down,8.25,2.4,12.64,71.64,56.95,5.44,7.76333333333,44.6766666667
EVM0023621,,-,13.8582060836,3.79266861053,0.00180969918171,0.0234092174704,yes,up,89.01,521.77,209.22,0.29,1.75,43.33,273.333333333,15.1233333333
EVM0023626,,-,6.76757467766,2.75863890213,3.72619885702E-6,0.000192684254941,yes,up,5.34,24.45,11.98,1.7,1.59,1.53,13.9233333333,1.60666666667
EVM0023632,,-,7.06599691881,2.82089312013,1.53447100801E-5,0.000632480127054,yes,up,4.27,5.09,9.81,0.5,0.35,1.21,6.39,0.686666666667
EVM0023633,,-,0.0521086386747,-4.26233362457,4.15636989564E-6,0.000210784058978,yes,down,1.43,3.63,4.13,17.22,108.13,5.4,3.06333333333,43.5833333333
EVM0023634,,-,0.396080341355,-1.33613499711,0.00473737454604,0.0448382149193,yes,down,46.69,31.98,64.53,99.44,71.09,122.65,47.7333333333,97.7266666667
EVM0023639,,-,0.215212987388,-2.21616295252,3.46603841493E-5,0.0011881992771,yes,down,135.22,111.5,90.45,301.66,507.93,530.45,112.39,446.68
EVM0023672,,-,4.14325505497,2.05076463403,0.003413262328,0.0362577877647,yes,up,2.47,19.78,17.03,1.36,2.12,3.42,13.0933333333,2.3
EVM0023692,,-,0.00829068499063,-6.91429298008,3.30180135431E-5,0.00115746975401,yes,down,0,0,0,0.66,1.95,1.04,0,1.21666666667
EVM0023702,,-,4.9531407239,2.30834361003,0.000578452894808,0.0105537555407,yes,up,11.31,10,22.26,0.97,4.38,1.41,14.5233333333,2.25333333333
EVM0023708,,-,0.0428570350147,-4.54432414652,0.000164310988915,0.00409310012847,yes,down,0.12,0.55,0.74,0.1,2.34,21.9,0.47,8.11333333333
EVM0023711,,-,11.5429442776,3.52893935638,0.000676124414624,0.011668811521,yes,up,213.52,235.89,11.28,26.42,9.94,2.37,153.563333333,12.91
EVM0023723,,-,4.56759917672,2.19143605457,1.84403129267E-6,0.000107426493882,yes,up,13.7,20.33,22.09,3.57,3.26,3,18.7066666667,3.27666666667
EVM0023743,,-,0.37902712509,-1.39962699627,0.00543408516957,0.0485612009159,yes,down,26.44,14.53,32.01,46.9,63.32,47.47,24.3266666667,52.5633333333
EVM0023748,,-,3.14613321683,1.65357976013,0.00121645572942,0.0175508707821,yes,up,5.01,5.68,11.79,2.23,1.3,1.96,7.49333333333,1.83
EVM0023772,,-,0.195317571798,-2.35610634737,0.000254206235234,0.00577026212629,yes,down,32.9,23.34,39.91,203.29,166.52,39.66,32.05,136.49
EVM0023774,,-,0.25489873715,-1.97200386908,0.0056105385027,0.0496697896373,yes,down,2.35,3.83,3.34,2.5,9.05,17.92,3.17333333333,9.82333333333
EVM0023852,,-,0.164009299837,-2.60815047243,0.00231430223992,0.027433348316,yes,down,1.15,3.61,7.43,2.58,15,34.59,4.06333333333,17.39
EVM0023868,,-,85.3026595647,6.41451881745,3.4051691034E-9,5.4987507039E-7,yes,up,2160.29,2065.75,39.47,24.59,19.57,4.06,1421.83666667,16.0733333333
EVM0023895,,-,0.153639934699,-2.70237483908,2.13590485866E-5,0.00082778679038,yes,down,8.97,20.45,8.33,31.97,67.19,100.66,12.5833333333,66.6066666667
EVM0023913,,-,4.04814233993,2.01726001866,0.00505097084202,0.0465615033705,yes,up,1.51,4.93,6.23,1.05,1.09,0.21,4.22333333333,0.783333333333
EVM0023919,,-,6.58178976663,2.71847994511,0.000982905728089,0.0151543647809,yes,up,3.84,20.62,3.31,0.51,1.22,1.63,9.25666666667,1.12
EVM0023960,,-,9.53557415908,3.25331980917,0.00443117591627,0.0426572298233,yes,up,1.19,1.08,2.34,0,0,0.36,1.53666666667,0.12
EVM0023961,,-,0.389065122071,-1.36191643987,0.00272613389717,0.0307298813995,yes,down,67.94,44.05,82.67,164.17,128.74,120.34,64.8866666667,137.75
EVM0023967,,-,0.323253122917,-1.62926378705,0.00180156942046,0.0233228491289,yes,down,33.13,16.41,44.59,85.41,59.38,93.17,31.3766666667,79.32
EVM0023969,,-,0.322359959473,-1.63325553792,0.00190924516747,0.0241396251978,yes,down,12.9,8.4,18.58,52.32,22.02,26.56,13.2933333333,33.6333333333
EVM0023981,,-,10.9374735488,3.45120762282,0.00527592045204,0.0478917256418,yes,up,873.73,422.13,4.78,72.87,42.1,4.88,433.546666667,39.95
EVM0024027,,-,7.69167094028,2.94329704362,0.000270777776828,0.00607896108979,yes,up,9.59,8.16,13.27,0.26,0.45,2.5,10.34,1.07
EVM0024043,,-,30.9868054414,4.95358212405,0.00189852434543,0.0240814323269,yes,up,1.37,10.21,6.19,0,0,0.38,5.92333333333,0.126666666667
EVM0024046,,-,0.298583176519,-1.74379521487,0.00382368070206,0.0387074324659,yes,down,1.01,1.9,1.63,3.14,6.14,2.76,1.51333333333,4.01333333333
EVM0024067,,-,0.122188733407,-3.03281682943,2.36287871318E-5,0.000889534442351,yes,down,4.37,6.79,4.23,7.97,42.06,52.07,5.13,34.0333333333
EVM0024077,,-,3.66955778328,1.87560621503,0.000252017829765,0.00574182701504,yes,up,4.24,12.63,14.09,2.16,2.59,1.59,10.32,2.11333333333
EVM0024078,,-,0.104025714371,-3.26498789912,2.25117230742E-6,0.000127513326176,yes,down,2.07,3.34,2.05,28.04,24.23,8.36,2.48666666667,20.21
EVM0024081,,-,3.38446792196,1.75892904305,0.00507431152672,0.0467065004477,yes,up,12.8,46.78,43.47,12.59,7.54,3.11,34.35,7.74666666667
EVM0024106,,-,3.53428752407,1.8214194119,0.00223632218892,0.0268723597754,yes,up,4.38,9.93,11.68,0.98,1.58,3,8.66333333333,1.85333333333
EVM0024110,,-,4.45467644907,2.15532065009,0.00343787047701,0.0363114486305,yes,up,5.74,6.32,3.04,0.82,0.58,1.56,5.03333333333,0.986666666667
EVM0024124,,-,0.00426607144855,-7.87287615639,1.8037830789E-27,1.10686142332E-23,yes,down,0.13,0.29,0.5,20.23,58.8,83.54,0.306666666667,54.19
EVM0024194,,-,0.332905280958,-1.5868163384,0.000699556734973,0.0119165113023,yes,down,3.89,3.8,5.2,10.93,9.44,11.06,4.29666666667,10.4766666667
EVM0024203,,-,17.056866709,4.09228074749,1.72006836877E-6,0.00010280759286,yes,up,4.43,15.27,8.79,0.15,0.77,0.44,9.49666666667,0.453333333333
EVM0024222,,-,3.72343631686,1.89663468288,0.000199413173379,0.00481126750817,yes,up,14.71,42.73,31.21,5.42,4.76,8.3,29.55,6.16
EVM0024245,,-,0.0204670001302,-5.61055652925,1.54217643035E-9,2.81088375309E-7,yes,down,0.64,0.94,0.41,9.8,63.38,6.59,0.663333333333,26.59
EVM0024253,,-,7.06175908927,2.82002760464,0.00120484080236,0.017437039568,yes,up,38.96,161.87,8.56,10.95,7.02,7.06,69.7966666667,8.34333333333
EVM0024263,,-,2.49521613907,1.31916478921,0.00383780950542,0.0387974932374,yes,up,16.83,32.11,33.46,6.15,9.51,10.02,27.4666666667,8.56
EVM0024265,,-,35.1871963822,5.13697866363,1.41486918277E-6,8.68945315066E-5,yes,up,62.96,134.72,1.92,3.13,1.02,0.92,66.5333333333,1.69
EVM0024280,,-,11.2780547548,3.49544634724,0.00250054437594,0.0289533279751,yes,up,0.87,1.47,1.7,0.09,0.11,0.09,1.34666666667,0.0966666666667
EVM0024301,,-,0.246499307518,-2.02034450119,0.000328368822708,0.00698837185808,yes,down,44.79,18.64,35.75,102.52,101.48,142.12,33.06,115.373333333
EVM0024337,,-,0.20676404407,-2.27394276974,0.00265949655703,0.0301841381741,yes,down,25.24,13.02,26.4,134.9,113.47,15.39,21.5533333333,87.92
EVM0024344,,-,4.06897295295,2.02466469064,0.000792060316021,0.0128694072,yes,up,7.77,31.39,18.34,4.93,3,3.22,19.1666666667,3.71666666667
EVM0024349,,-,0.109659184754,-3.18890144162,0.00297381735081,0.0326486793545,yes,down,0.65,0.1,0.76,5.25,5.73,0.55,0.503333333333,3.84333333333
EVM0024365,,-,3.47062231067,1.7951943729,0.00196172006222,0.0244835963562,yes,up,3.2,3.97,8.07,1.01,0.68,1.6,5.08,1.09666666667
EVM0024377,,-,0.320104240261,-1.64338630721,0.00508137534099,0.0467183028939,yes,down,31.41,10.11,32.48,67.84,64.08,62.96,24.6666666667,64.96
EVM0024398,,-,0.205006167747,-2.28626078006,0.000771585756297,0.0126841812744,yes,down,29.88,13.63,32.54,163.98,117.18,31.72,25.35,104.293333333
EVM0024404,,-,0.105299792077,-3.24742550724,0.00136393219271,0.018964220344,yes,down,0.86,1.02,3.06,2.37,2.63,29.4,1.64666666667,11.4666666667
EVM0024417,,-,0.352225687291,-1.50542796829,0.00185427703411,0.0237073199393,yes,down,19.38,23.02,38.12,43.67,44.77,89.11,26.84,59.1833333333
EVM0024448,,-,0.224671135005,-2.15411331109,0.000628502885313,0.0110612902636,yes,down,7.05,8.08,14.21,34.98,55.38,10.83,9.78,33.73
EVM0024458,,-,0.286244860183,-1.8046783065,3.24162245263E-6,0.000172471178412,yes,down,59.44,60.51,105,197.57,212.31,212.21,74.9833333333,207.363333333
